_id,name,country,aqi,pm25,pm10,no2,co,o3,so2,humidity,temperature,wind,update_time,lat,lon,saved_at,population,area
67fb33c637b0fe705945f942,Đà Nẵng,Vietnam,125,125,78,N/A,N/A,N/A,N/A,74,28,0.5,2025-04-10 08:00:00,16.06,108.2208,10:47 13/04/2025,1200000,1285.4
67fb33c637b0fe705945f943,Quảng Nam,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15.5678,108.4792,10:47 13/04/2025,300000,92.8
67fb33c637b0fe705945f944,Bình Định,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.7765,109.2237,10:47 13/04/2025,350000,284.3
67fb33c637b0fe705945f945,Khánh Hòa,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.25,109.1833,10:47 13/04/2025,450000,251
67fb33c637b0fe705945f946,Lâm Đồng,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.9404,108.4585,10:47 13/04/2025,300000,394.3
67fb33c637b0fe705945f947,Bình Phước,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.4833,106.9167,10:47 13/04/2025,250000,167.5
67fb33c637b0fe705945f948,Ninh Thuận,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.5667,108.9833,10:47 13/04/2025,200000,79.2
67fb33c737b0fe705945f94a,Risø,Denmark,22,N/A,11,5.2,1.3,21.9,N/A,96.5,6,4.3,2025-04-13 03:00:00,55.6931,12.099,10:47 13/04/2025,90000,66.2
67fb33c737b0fe705945f949,"Hedevej, Frederiks",Denmark,67,67,26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 04:42:20,55.5667,11.4167,10:47 13/04/2025,45000,78.9
67fb33c737b0fe705945f94b,H.C. Ørsted Institutet,Denmark,22,N/A,N/A,6.2,1.4,21.5,N/A,94,6.3,N/A,2025-04-13 04:00:00,55.6969,12.5596,10:47 13/04/2025,650000,243.6
67fb33c737b0fe705945f94c,"Møllebjergvej, Rudkøbing",Denmark,14,14,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 04:45:02,54.9404,10.7096,10:47 13/04/2025,4500,290.5
67fb33c737b0fe705945f94f,H.C.Andersens Boulevard,Denmark,59,59,2,4.9,1.6,18.6,0.7,94,6.3,N/A,2025-04-13 03:00:00,55.6759,12.5727,10:47 13/04/2025,650000,243.6
67fb33c737b0fe705945f951,"Vardevej, Tarm",Denmark,14,14,7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 04:43:45,55.9083,8.5194,10:47 13/04/2025,4000,1474
67fb33c737b0fe705945f950,"Udsigten, Morud",Denmark,33,33,22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 04:42:59,55.2667,10.5167,10:47 13/04/2025,1500,324.3
67fb33c737b0fe705945f952,"Kjærslund, Aarhus",Denmark,82,82,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 04:42:44,56.1567,10.2108,10:47 13/04/2025,360000,468
67fb33c737b0fe705945f953,"Bøgehegnet, Greve Strand",Denmark,38,38,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 04:44:35,55.5833,12.3,10:47 13/04/2025,50000,64.7
67fb33c737b0fe705945f954,"Østerbro, Aalborg",Denmark,11,N/A,N/A,1,N/A,11,N/A,N/A,N/A,N/A,2025-04-13 02:00:00,57.0488,9.9217,10:47 13/04/2025,220000,294.5
67fb33c737b0fe705945f955,"Rådhus, Odense",Denmark,16,N/A,N/A,1,N/A,16,N/A,N/A,N/A,N/A,2025-04-13 02:00:00,55.3962,10.3883,10:47 13/04/2025,205000,324.3
67fb33c737b0fe705945f94e,"Møllen, Skanderborg",Denmark,103,103,81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 04:43:58,56.0349,9.9272,10:47 13/04/2025,20000,416.6
67fb33c737b0fe705945f94d,"Midtvej, Hobro",Denmark,73,73,38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 04:45:00,56.6431,9.7939,10:47 13/04/2025,12000,795
67fb38af45d3f95c8f2b182d,Hà Nội,Vietnam,57,56,57,5,0,4,1,N/A,N/A,N/A,2025-04-13 10:00:00,21.0044,105.8432,11:08 13/04/2025,8500000,3358.6
67fb38af45d3f95c8f2b182e,Vũng Tàu,Vietnam,11,10,11,7,4,2,2,67.5,31.9,3.5,2025-04-13 10:00:00,10.346,107.0843,11:08 13/04/2025,570000,141.1
67fb38b045d3f95c8f2b1831,Thanh Hoá,Vietnam,29,17,29,N/A,2,N/A,27,56,23.6,2,2025-04-13 11:00:00,19.807,105.776,11:08 13/04/2025,450000,149.5
67fb38b045d3f95c8f2b1832,Nha Trang,Vietnam,10,10,7,4,1,15,72,70,30,3.8,2025-04-13 09:00:00,12.2388,109.1967,11:08 13/04/2025,450000,251
67fb38b045d3f95c8f2b1833,Lạng Sơn,Vietnam,83,74,83,2,1,17,6,60.4,20,1,2025-04-13 10:00:00,21.8549,106.7615,11:08 13/04/2025,200000,79
67fb38b045d3f95c8f2b1834,Cần Thơ,Vietnam,33,N/A,33,39,1,3,N/A,81.5,30.5,1.5,2025-04-13 09:00:00,10.0452,105.7469,11:08 13/04/2025,1250000,1408.9
67fb38b045d3f95c8f2b1835,Long An,Vietnam,37,37,10,4,0,13,0,N/A,N/A,N/A,2025-04-13 11:00:00,10.5333,106.4167,11:08 13/04/2025,250000,81.95
67fb38b045d3f95c8f2b1836,Bình Dương,Vietnam,-,14,17,3,0,10,0,N/A,N/A,N/A,2025-04-13 06:00:00,11.3254,106.477,11:08 13/04/2025,2600000,118.9
67fb38b045d3f95c8f2b1837,Gia Lai,Vietnam,51,41,51,104,20,5,50,N/A,-19.9,51.6,2025-04-13 10:00:00,13.9833,108,11:08 13/04/2025,300000,260.7
67fb38b045d3f95c8f2b1838,Tp Hồ Chí Minh,Vietnam,3,1,3,N/A,N/A,N/A,N/A,63,32.7,5,2025-04-13 10:00:00,10.7769,106.7009,11:08 13/04/2025,9300000,2061.4
67fb38b045d3f95c8f2b182f,Trà Vinh,Vietnam,27,27,26,4,6,25,8,N/A,N/A,N/A,2025-04-13 11:00:00,9.9472,106.342,11:08 13/04/2025,160000,68.035
67fb38b045d3f95c8f2b1830,Quảng Bình,Vietnam,77,61,77,104,2,1,2,71.1,22.8,5,2025-04-13 11:00:00,17.4656,106.6222,11:08 13/04/2025,200000,155.54
67fb38b145d3f95c8f2b183c,Sơn La,Vietnam,17,17,11,N/A,N/A,N/A,N/A,89.9,19.6,1,2025-04-09 07:00:00,21.3167,103.9167,11:08 13/04/2025,150000,324.9
67fb38b145d3f95c8f2b183b,Ninh Bình,Vietnam,41,26,41,12,8,1,4,51.5,24.5,5.1,2025-04-13 10:00:00,20.25,105.9667,11:08 13/04/2025,200000,48.4
67fb38b145d3f95c8f2b183d,Hưng Yên,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.6464,106.0511,11:08 13/04/2025,250000,76.5
67fb38b145d3f95c8f2b183e,Việt Trì,Vietnam,27,27,26,19,11,22,14,51.5,24.5,5.1,2025-04-13 11:00:00,21.301,105.401,11:08 13/04/2025,300000,111.2
67fb38b145d3f95c8f2b183f,Thái Nguyên,Vietnam,120,120,92,1,2,N/A,2,51.5,24.5,5.1,2025-04-13 11:00:00,21.5928,105.8442,11:08 13/04/2025,350000,189.9
67fb38b145d3f95c8f2b1840,Quảng Ninh,Vietnam,-,117,60,4,N/A,10,1,78,26,4.1,2025-04-09 18:00:00,20.9511,107.0789,11:08 13/04/2025,650000,1119.1
67fb38b145d3f95c8f2b1841,Bắc Giang,Vietnam,76,76,72,0,0,13,2,N/A,N/A,N/A,2025-04-13 11:00:00,21.2732,106.1947,11:08 13/04/2025,300000,67.8
67fb38b145d3f95c8f2b1842,Thái Bình,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.4467,106.3366,11:08 13/04/2025,250000,78.7
67fb38b145d3f95c8f2b1839,Thừa Thiên Huế,Vietnam,48,48,32,6,6,3,26,90.5,20,4.6,2025-04-13 10:00:00,16.4667,107.5833,11:08 13/04/2025,400000,70.67
67fb38b145d3f95c8f2b183a,Nghệ An,Vietnam,30,30,29,64,7,2,42,79.5,21.9,2,2025-04-13 10:00:00,18.6667,105.6667,11:08 13/04/2025,350000,104.97
67fb38b145d3f95c8f2b1843,Quảng Nam,Vietnam,32,32,22,0,0,15,1,N/A,N/A,N/A,2025-04-13 10:00:00,15.5678,108.4792,11:08 13/04/2025,300000,92.8
67fb38b145d3f95c8f2b1844,Đà Nẵng,Vietnam,125,125,78,N/A,N/A,N/A,N/A,74,28,0.5,2025-04-10 08:00:00,16.06,108.2208,11:08 13/04/2025,1200000,1285.4
67fb38b145d3f95c8f2b1845,Bình Định,Vietnam,48,48,126,12,0,5,0,N/A,N/A,N/A,2025-04-13 10:00:00,13.7765,109.2237,11:08 13/04/2025,350000,284.3
67fb38b145d3f95c8f2b1846,Khánh Hòa,Vietnam,15,6,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 11:00:00,12.25,109.1833,11:08 13/04/2025,450000,251
67fb38b145d3f95c8f2b1847,Lâm Đồng,Vietnam,69,69,47,6,0,5,0,N/A,N/A,N/A,2025-04-13 10:00:00,11.9404,108.4585,11:08 13/04/2025,300000,394.3
67fb38b145d3f95c8f2b1848,Bình Phước,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.4833,106.9167,11:08 13/04/2025,250000,167.5
67fb38b145d3f95c8f2b1849,Ninh Thuận,Vietnam,56,56,29,0,0,8,1,N/A,N/A,N/A,2025-04-13 10:00:00,11.5667,108.9833,11:08 13/04/2025,200000,79.2
67fb38b245d3f95c8f2b184a,"Midtvej, Hobro",Denmark,76,76,42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:04:28,56.6431,9.7939,11:08 13/04/2025,12000,795
67fb38b245d3f95c8f2b184b,H.C. Ørsted Institutet,Denmark,22,N/A,N/A,6.2,1.4,21.5,N/A,94,6.3,N/A,2025-04-13 04:00:00,55.6969,12.5596,11:08 13/04/2025,650000,243.6
67fb38b245d3f95c8f2b184c,"Hedevej, Frederiks",Denmark,64,64,24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:03:32,55.5667,11.4167,11:08 13/04/2025,45000,78.9
67fb38b245d3f95c8f2b184e,"Vardevej, Tarm",Denmark,13,13,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:05:54,55.9083,8.5194,11:08 13/04/2025,4000,1474
67fb38b245d3f95c8f2b184d,Risø,Denmark,22,N/A,11,5.2,1.3,21.9,N/A,96.5,6,4.3,2025-04-13 03:00:00,55.6931,12.099,11:08 13/04/2025,90000,66.2
67fb38b245d3f95c8f2b184f,"Møllebjergvej, Rudkøbing",Denmark,8,8,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:04:38,54.9404,10.7096,11:08 13/04/2025,4500,290.5
67fb38b245d3f95c8f2b1852,"Udsigten, Morud",Denmark,24,24,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:05:03,55.2667,10.5167,11:08 13/04/2025,1500,324.3
67fb38b245d3f95c8f2b1853,H.C.Andersens Boulevard,Denmark,59,59,2,4.9,1.6,18.6,0.7,94,6.3,N/A,2025-04-13 03:00:00,55.6759,12.5727,11:08 13/04/2025,650000,243.6
67fb38b245d3f95c8f2b1854,"Østerbro, Aalborg",Denmark,11,N/A,N/A,1,N/A,11,N/A,N/A,N/A,N/A,2025-04-13 02:00:00,57.0488,9.9217,11:08 13/04/2025,220000,294.5
67fb38b245d3f95c8f2b1855,"Rådhus, Odense",Denmark,16,N/A,N/A,1,N/A,16,N/A,N/A,N/A,N/A,2025-04-13 02:00:00,55.3962,10.3883,11:08 13/04/2025,205000,324.3
67fb38b245d3f95c8f2b1856,"Bøgehegnet, Greve Strand",Denmark,35,35,19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:03:14,55.5833,12.3,11:08 13/04/2025,50000,64.7
67fb38b245d3f95c8f2b1850,"Kjærslund, Aarhus",Denmark,78,78,38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:04:52,56.1567,10.2108,11:08 13/04/2025,360000,468
67fb38b245d3f95c8f2b1851,"Møllen, Skanderborg",Denmark,110,110,83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:04:31,56.0349,9.9272,11:08 13/04/2025,20000,416.6
67fb398201d25a5f6a601d76,Trà Vinh,Vietnam,27,27,26,4,6,25,8,N/A,N/A,N/A,2025-04-13 11:00:00,9.9472,106.342,11:11 13/04/2025,160000,68.035
67fb398201d25a5f6a601d77,Thanh Hoá,Vietnam,29,17,29,N/A,2,N/A,27,56,23.6,2,2025-04-13 11:00:00,19.807,105.776,11:11 13/04/2025,450000,149.5
67fb398201d25a5f6a601d7a,Cần Thơ,Vietnam,33,N/A,33,39,1,3,N/A,81.5,30.5,1.5,2025-04-13 09:00:00,10.0452,105.7469,11:11 13/04/2025,1250000,1408.9
67fb398201d25a5f6a601d7b,Vũng Tàu,Vietnam,11,10,11,7,4,2,2,67.5,31.9,3.5,2025-04-13 10:00:00,10.346,107.0843,11:11 13/04/2025,570000,141.1
67fb398201d25a5f6a601d7c,Nha Trang,Vietnam,10,10,7,4,1,15,72,70,30,3.8,2025-04-13 09:00:00,12.2388,109.1967,11:11 13/04/2025,450000,251
67fb398201d25a5f6a601d7d,Hà Nội,Vietnam,70,70,68,4,0,4,1,N/A,N/A,N/A,2025-04-13 11:00:00,21.0044,105.8432,11:11 13/04/2025,8500000,3358.6
67fb398201d25a5f6a601d7e,Lạng Sơn,Vietnam,83,74,83,2,1,17,6,60.4,20,1,2025-04-13 10:00:00,21.8549,106.7615,11:11 13/04/2025,200000,79
67fb398201d25a5f6a601d7f,Quảng Bình,Vietnam,77,61,77,104,2,1,2,71.1,22.8,5,2025-04-13 11:00:00,17.4656,106.6222,11:11 13/04/2025,200000,155.54
67fb398301d25a5f6a601d80,Tp Hồ Chí Minh,Vietnam,3,1,3,N/A,N/A,N/A,N/A,63,32.7,5,2025-04-13 10:00:00,10.7769,106.7009,11:11 13/04/2025,9300000,2061.4
67fb398301d25a5f6a601d81,Gia Lai,Vietnam,51,41,51,104,20,5,50,N/A,-19.9,51.6,2025-04-13 10:00:00,13.9833,108,11:11 13/04/2025,300000,260.7
67fb398201d25a5f6a601d79,Bình Dương,Vietnam,-,14,17,3,0,10,0,N/A,N/A,N/A,2025-04-13 06:00:00,11.3254,106.477,11:11 13/04/2025,2600000,118.9
67fb398201d25a5f6a601d78,Long An,Vietnam,37,37,10,4,0,13,0,N/A,N/A,N/A,2025-04-13 11:00:00,10.5333,106.4167,11:11 13/04/2025,250000,81.95
67fb398301d25a5f6a601d83,Nghệ An,Vietnam,30,30,29,64,7,2,42,79.5,21.9,2,2025-04-13 10:00:00,18.6667,105.6667,11:11 13/04/2025,350000,104.97
67fb398301d25a5f6a601d84,Ninh Bình,Vietnam,41,26,41,12,8,1,4,51.5,24.5,5.1,2025-04-13 10:00:00,20.25,105.9667,11:11 13/04/2025,200000,48.4
67fb398301d25a5f6a601d85,Sơn La,Vietnam,17,17,11,N/A,N/A,N/A,N/A,89.9,19.6,1,2025-04-09 07:00:00,21.3167,103.9167,11:11 13/04/2025,150000,324.9
67fb398301d25a5f6a601d86,Hưng Yên,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.6464,106.0511,11:11 13/04/2025,250000,76.5
67fb398301d25a5f6a601d87,Việt Trì,Vietnam,27,27,26,19,11,22,14,51.5,24.5,5.1,2025-04-13 11:00:00,21.301,105.401,11:11 13/04/2025,300000,111.2
67fb398301d25a5f6a601d88,Quảng Ninh,Vietnam,-,117,60,4,N/A,10,1,78,26,4.1,2025-04-09 18:00:00,20.9511,107.0789,11:11 13/04/2025,650000,1119.1
67fb398301d25a5f6a601d89,Thái Bình,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.4467,106.3366,11:11 13/04/2025,250000,78.7
67fb398301d25a5f6a601d8a,Thái Nguyên,Vietnam,120,120,92,1,2,N/A,2,51.5,24.5,5.1,2025-04-13 11:00:00,21.5928,105.8442,11:11 13/04/2025,350000,189.9
67fb398301d25a5f6a601d8b,Bắc Giang,Vietnam,76,76,72,0,0,13,2,N/A,N/A,N/A,2025-04-13 11:00:00,21.2732,106.1947,11:11 13/04/2025,300000,67.8
67fb398401d25a5f6a601d8c,Đà Nẵng,Vietnam,125,125,78,N/A,N/A,N/A,N/A,74,28,0.5,2025-04-10 08:00:00,16.06,108.2208,11:11 13/04/2025,1200000,1285.4
67fb398301d25a5f6a601d82,Thừa Thiên Huế,Vietnam,48,48,32,6,6,3,26,90.5,20,4.6,2025-04-13 10:00:00,16.4667,107.5833,11:11 13/04/2025,400000,70.67
67fb398401d25a5f6a601d8d,Bình Định,Vietnam,48,48,126,12,0,5,0,N/A,N/A,N/A,2025-04-13 10:00:00,13.7765,109.2237,11:11 13/04/2025,350000,284.3
67fb398401d25a5f6a601d8e,Quảng Nam,Vietnam,32,32,21,0,0,15,1,N/A,N/A,N/A,2025-04-13 11:00:00,15.5678,108.4792,11:11 13/04/2025,300000,92.8
67fb398401d25a5f6a601d8f,Khánh Hòa,Vietnam,15,6,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 11:00:00,12.25,109.1833,11:11 13/04/2025,450000,251
67fb398401d25a5f6a601d90,Lâm Đồng,Vietnam,64,64,37,6,0,5,0,N/A,N/A,N/A,2025-04-13 11:00:00,11.9404,108.4585,11:11 13/04/2025,300000,394.3
67fb398401d25a5f6a601d91,Bình Phước,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.4833,106.9167,11:11 13/04/2025,250000,167.5
67fb398401d25a5f6a601d92,Ninh Thuận,Vietnam,52,52,26,0,0,9,1,N/A,N/A,N/A,2025-04-13 11:00:00,11.5667,108.9833,11:11 13/04/2025,200000,79.2
67fb398401d25a5f6a601d93,Risø,Denmark,22,N/A,11,5.2,1.3,21.9,N/A,96.5,6,4.3,2025-04-13 03:00:00,55.6931,12.099,11:11 13/04/2025,90000,66.2
67fb398401d25a5f6a601d94,"Møllebjergvej, Rudkøbing",Denmark,9,9,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:09:30,54.9404,10.7096,11:11 13/04/2025,4500,290.5
67fb398401d25a5f6a601d95,H.C. Ørsted Institutet,Denmark,22,N/A,N/A,6.2,1.4,21.5,N/A,94,6.3,N/A,2025-04-13 04:00:00,55.6969,12.5596,11:11 13/04/2025,650000,243.6
67fb398401d25a5f6a601d97,"Hedevej, Frederiks",Denmark,55,55,22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:09:35,55.5667,11.4167,11:11 13/04/2025,45000,78.9
67fb398401d25a5f6a601d96,"Udsigten, Morud",Denmark,25,25,13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:09:58,55.2667,10.5167,11:11 13/04/2025,1500,324.3
67fb398401d25a5f6a601d9a,"Vardevej, Tarm",Denmark,2,2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:08:19,55.9083,8.5194,11:11 13/04/2025,4000,1474
67fb398401d25a5f6a601d9b,"Kjærslund, Aarhus",Denmark,79,79,39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:09:48,56.1567,10.2108,11:11 13/04/2025,360000,468
67fb398401d25a5f6a601d9c,"Møllen, Skanderborg",Denmark,101,101,73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:09:42,56.0349,9.9272,11:11 13/04/2025,20000,416.6
67fb398501d25a5f6a601d9d,"Bøgehegnet, Greve Strand",Denmark,47,38,47,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:09:39,55.5833,12.3,11:11 13/04/2025,50000,64.7
67fb398501d25a5f6a601d9e,"Rådhus, Odense",Denmark,16,N/A,N/A,1,N/A,16,N/A,N/A,N/A,N/A,2025-04-13 02:00:00,55.3962,10.3883,11:11 13/04/2025,205000,324.3
67fb398501d25a5f6a601d9f,"Østerbro, Aalborg",Denmark,11,N/A,N/A,1,N/A,11,N/A,N/A,N/A,N/A,2025-04-13 02:00:00,57.0488,9.9217,11:11 13/04/2025,220000,294.5
67fb398401d25a5f6a601d98,H.C.Andersens Boulevard,Denmark,59,59,2,4.9,1.6,18.6,0.7,94,6.3,N/A,2025-04-13 03:00:00,55.6759,12.5727,11:11 13/04/2025,650000,243.6
67fb398401d25a5f6a601d99,"Midtvej, Hobro",Denmark,72,72,41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:09:41,56.6431,9.7939,11:11 13/04/2025,12000,795
67fb39df8df8567c4a607d0d,Nha Trang,Vietnam,10,10,7,4,1,15,72,70,30,3.8,2025-04-13 09:00:00,12.2388,109.1967,11:13 13/04/2025,450000,251
67fb39df8df8567c4a607d0c,Trà Vinh,Vietnam,27,27,26,4,6,25,8,N/A,N/A,N/A,2025-04-13 11:00:00,9.9472,106.342,11:13 13/04/2025,160000,68.035
67fb39df8df8567c4a607d10,Quảng Bình,Vietnam,77,61,77,104,2,1,2,71.1,22.8,5,2025-04-13 11:00:00,17.4656,106.6222,11:13 13/04/2025,200000,155.54
67fb39df8df8567c4a607d11,Thanh Hoá,Vietnam,29,17,29,N/A,2,N/A,27,56,23.6,2,2025-04-13 11:00:00,19.807,105.776,11:13 13/04/2025,450000,149.5
67fb39df8df8567c4a607d12,Lạng Sơn,Vietnam,89,82,89,3,1,19,6,56,21,1,2025-04-13 11:00:00,21.8549,106.7615,11:13 13/04/2025,200000,79
67fb39e08df8567c4a607d13,Long An,Vietnam,37,37,10,4,0,13,0,N/A,N/A,N/A,2025-04-13 11:00:00,10.5333,106.4167,11:13 13/04/2025,250000,81.95
67fb39e08df8567c4a607d14,Cần Thơ,Vietnam,33,N/A,33,39,1,3,N/A,81.5,30.5,1.5,2025-04-13 09:00:00,10.0452,105.7469,11:13 13/04/2025,1250000,1408.9
67fb39e08df8567c4a607d15,Bình Dương,Vietnam,-,14,17,3,0,10,0,N/A,N/A,N/A,2025-04-13 06:00:00,11.3254,106.477,11:13 13/04/2025,2600000,118.9
67fb39e08df8567c4a607d16,Gia Lai,Vietnam,51,41,51,104,20,5,50,N/A,-19.9,51.6,2025-04-13 10:00:00,13.9833,108,11:13 13/04/2025,300000,260.7
67fb39e08df8567c4a607d17,Tp Hồ Chí Minh,Vietnam,3,1,3,N/A,N/A,N/A,N/A,63,32.7,5,2025-04-13 10:00:00,10.7769,106.7009,11:13 13/04/2025,9300000,2061.4
67fb39df8df8567c4a607d0e,Vũng Tàu,Vietnam,10,9,10,6,3,6,2,63,33,5.5,2025-04-13 11:00:00,10.346,107.0843,11:13 13/04/2025,570000,141.1
67fb39df8df8567c4a607d0f,Hà Nội,Vietnam,70,70,68,4,0,4,1,N/A,N/A,N/A,2025-04-13 11:00:00,21.0044,105.8432,11:13 13/04/2025,8500000,3358.6
67fb39e08df8567c4a607d18,Thừa Thiên Huế,Vietnam,48,48,32,6,6,3,26,90.5,20,4.6,2025-04-13 10:00:00,16.4667,107.5833,11:13 13/04/2025,400000,70.67
67fb39e08df8567c4a607d19,Nghệ An,Vietnam,30,30,29,64,7,2,42,79.5,21.9,2,2025-04-13 10:00:00,18.6667,105.6667,11:13 13/04/2025,350000,104.97
67fb39e18df8567c4a607d1a,Ninh Bình,Vietnam,41,26,41,12,8,1,4,51.5,24.5,5.1,2025-04-13 10:00:00,20.25,105.9667,11:13 13/04/2025,200000,48.4
67fb39e18df8567c4a607d1b,Sơn La,Vietnam,17,17,11,N/A,N/A,N/A,N/A,89.9,19.6,1,2025-04-09 07:00:00,21.3167,103.9167,11:13 13/04/2025,150000,324.9
67fb39e18df8567c4a607d1c,Hưng Yên,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.6464,106.0511,11:13 13/04/2025,250000,76.5
67fb39e18df8567c4a607d1d,Việt Trì,Vietnam,27,27,26,19,11,22,14,51.5,24.5,5.1,2025-04-13 11:00:00,21.301,105.401,11:13 13/04/2025,300000,111.2
67fb39e18df8567c4a607d1e,Thái Nguyên,Vietnam,120,120,92,1,2,N/A,2,51.5,24.5,5.1,2025-04-13 11:00:00,21.5928,105.8442,11:13 13/04/2025,350000,189.9
67fb39e18df8567c4a607d1f,Quảng Ninh,Vietnam,-,117,60,4,N/A,10,1,78,26,4.1,2025-04-09 18:00:00,20.9511,107.0789,11:13 13/04/2025,650000,1119.1
67fb39e18df8567c4a607d20,Bắc Giang,Vietnam,76,76,72,0,0,13,2,N/A,N/A,N/A,2025-04-13 11:00:00,21.2732,106.1947,11:13 13/04/2025,300000,67.8
67fb39e18df8567c4a607d21,Thái Bình,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20.4467,106.3366,11:13 13/04/2025,250000,78.7
67fb39e18df8567c4a607d22,Đà Nẵng,Vietnam,125,125,78,N/A,N/A,N/A,N/A,74,28,0.5,2025-04-10 08:00:00,16.06,108.2208,11:13 13/04/2025,1200000,1285.4
67fb39e18df8567c4a607d23,Quảng Nam,Vietnam,32,32,21,0,0,15,1,N/A,N/A,N/A,2025-04-13 11:00:00,15.5678,108.4792,11:13 13/04/2025,300000,92.8
67fb39e18df8567c4a607d24,Bình Định,Vietnam,48,48,126,12,0,5,0,N/A,N/A,N/A,2025-04-13 10:00:00,13.7765,109.2237,11:13 13/04/2025,350000,284.3
67fb39e18df8567c4a607d25,Khánh Hòa,Vietnam,15,6,15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 11:00:00,12.25,109.1833,11:13 13/04/2025,450000,251
67fb39e18df8567c4a607d26,Lâm Đồng,Vietnam,64,64,37,6,0,5,0,N/A,N/A,N/A,2025-04-13 11:00:00,11.9404,108.4585,11:13 13/04/2025,300000,394.3
67fb39e18df8567c4a607d27,Bình Phước,Vietnam,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11.4833,106.9167,11:13 13/04/2025,250000,167.5
67fb39e18df8567c4a607d28,Ninh Thuận,Vietnam,52,52,26,0,0,9,1,N/A,N/A,N/A,2025-04-13 11:00:00,11.5667,108.9833,11:13 13/04/2025,200000,79.2
67fb39e28df8567c4a607d29,H.C. Ørsted Institutet,Denmark,22,N/A,N/A,6.2,1.4,21.5,N/A,94,6.3,N/A,2025-04-13 04:00:00,55.6969,12.5596,11:13 13/04/2025,650000,243.6
67fb39e28df8567c4a607d2a,"Midtvej, Hobro",Denmark,72,72,41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2025-04-13 05:09:41,56.6431,9.7939,11:13 13/04/2025,12000,795
67fb39e28df8567c4a607d2b,H.C.Andersens Boulevard,Denmark,59,59,2,4.9,1.6,18.6,0.7,94,6.3,N/A,2025-04-13 03:00:00,55.6759,12.5727,11:13 13/04/2025,650000,243.6
